['Ambos sexos', '3 anyos', '29 Malaga', '1 de enero de 2020', '16.127']
['Ambos sexos', '3 anyos', '30 Murcia', '1 de enero de 2020', '16.083']
['Ambos sexos', '3 anyos', '31 Navarra', '1 de enero de 2020', '6.330']
['Ambos sexos', '3 anyos', '32 Ourense', '1 de enero de 2020', '1.853']
['Ambos sexos', '3 anyos', '34 Palencia', '1 de enero de 2020', '1.088']
['Ambos sexos', '3 anyos', '35 Palmas, Las', '1 de enero de 2020', '9.143']
['Ambos sexos', '3 anyos', '36 Pontevedra', '1 de enero de 2020', '7.144']
['Ambos sexos', '3 anyos', '26 Rioja, La', '1 de enero de 2020', '2.803']
['Ambos sexos', '3 anyos', '37 Salamanca', '1 de enero de 2020', '2.300']
['Ambos sexos', '3 anyos', '38 Santa Cruz de Tenerife', '1 de enero de 2020', '8.284']
['Ambos sexos', '3 anyos', '40 Segovia', '1 de enero de 2020', '1.229']
['Ambos sexos', '3 anyos', '41 Sevilla', '1 de enero de 2020', '19.384']
['Ambos sexos', '3 anyos', '42 Soria', '1 de enero de 2020', '677']
['Ambos sexos', '3 anyos', '43 Tarragona', '1 de enero de 2020', '7.797']
['Ambos sexos', '3 anyos', '44 Teruel', '1 de enero de 2020', '1.066']
['Ambos sexos', '3 anyos', '45 Toledo', '1 de enero de 2020', '7.057']
['Ambos sexos', '3 anyos', '46 Valencia/València', '1 de enero de 2020', '23.055']
['Ambos sexos', '3 anyos', '47 Valladolid', '1 de enero de 2020', '4.183']
['Ambos sexos', '3 anyos', '49 Zamora', '1 de enero de 2020', '943']
['Ambos sexos', '3 anyos', '50 Zaragoza', '1 de enero de 2020', '8.719']
['Ambos sexos', '3 anyos', '51 Ceuta', '1 de enero de 2020', '1.005']
['Ambos sexos', '3 anyos', '52 Melilla', '1 de enero de 2020', '1.345']
['Ambos sexos', '4 anyos', 'Total Nacional', '1 de enero de 2020', '440.044']
['Ambos sexos', '4 anyos', '02 Albacete', '1 de enero de 2020', '3.616']
['Ambos sexos', '4 anyos', '03 Alicante/Alacant', '1 de enero de 2020', '17.477']
['Ambos sexos', '4 anyos', '04 Almeria', '1 de enero de 2020', '8.212']
['Ambos sexos', '4 anyos', '01 Araba/Alava', '1 de enero de 2020', '3.295']
['Ambos sexos', '4 anyos', '33 Asturias', '1 de enero de 2020', '6.731']
['Ambos sexos', '4 anyos', '05 Avila', '1 de enero de 2020', '1.176']
['Ambos sexos', '4 anyos', '06 Badajoz', '1 de enero de 2020', '5.940']
['Ambos sexos', '4 anyos', '07 Balears, Illes', '1 de enero de 2020', '11.507']
['Ambos sexos', '4 anyos', '08 Barcelona', '1 de enero de 2020', '54.373']
['Ambos sexos', '4 anyos', '48 Bizkaia', '1 de enero de 2020', '9.672']
['Ambos sexos', '4 anyos', '09 Burgos', '1 de enero de 2020', '2.915']
['Ambos sexos', '4 anyos', '10 Caceres', '1 de enero de 2020', '2.978']
['Ambos sexos', '4 anyos', '11 Cadiz', '1 de enero de 2020', '12.228']
['Ambos sexos', '4 anyos', '39 Cantabria', '1 de enero de 2020', '4.587']
['Ambos sexos', '4 anyos', '12 Castellon/Castello', '1 de enero de 2020', '5.416']
['Ambos sexos', '4 anyos', '13 Ciudad Real', '1 de enero de 2020', '4.379']
['Ambos sexos', '4 anyos', '14 Cordoba', '1 de enero de 2020', '7.174']
['Ambos sexos', '4 anyos', '15 Corunya, A', '1 de enero de 2020', '8.789']
['Ambos sexos', '4 anyos', '16 Cuenca', '1 de enero de 2020', '1.619']
['Ambos sexos', '4 anyos', '20 Gipuzkoa', '1 de enero de 2020', '6.586']
['Ambos sexos', '4 anyos', '17 Girona', '1 de enero de 2020', '8.049']
['Ambos sexos', '4 anyos', '18 Granada', '1 de enero de 2020', '8.870']
